TRANSTYPE,DOCNUM,CUSTOMER,CUSTNAME,INVNUMBER,INVDATE,TRANSDATE,SALESPER1,ITEM,DESC,PRICELIST,QTYSHIPPED,INVUNIT,UNITPRICE,EXTINVMISC,TAMOUNT1,INVDISC,TBASE1,DPID,SUBCATID,MSOTR,FMTR,RSMTR,PRODUCTID,SUBDISTNAME,MARKETNAME,CUSTYPE,CUSTYPEDESC,CondID,BRAND,PICKINGSEQ,Cause_Of_Return_ID,SHINUMBER,SHIPDATE,TERMS,DAYENDNUM,AUDTORG,MSOGRP,BILEMAILC,INVDISCPER,TRNSFRED,TRNUMBER,FMID,RSMID,IDEN,DATETIME,CIRCULARNO,BATCHID
1,SKINV340-311505       ,90000001370,Udoy Pharmacy,SKINV340-311505       ,20190619.0,20190619.0,15304   ,1663                    ,ESORAL 20MG TAB 112S                                        ,01    ,1.0,112s      ,419.79,419.79,73.04,4.2,419.79,34059,42647,DT63,DT60,DT,SKF,N/A,Daudpur Dt62B,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH340-493596        ,20190619.0,CREDIT,0,DNJSKF,Z         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56405189,2019-06-20 09:36:19.880,,09013
1,SKINV340-311505       ,90000001370,Udoy Pharmacy,SKINV340-311505       ,20190619.0,20190619.0,15304   ,1576                    ,FLUCLOXIN 500MG CAP 40S                                     ,01    ,2.0,40s       ,314.84,629.68,54.782,6.3,629.68,34059,42647,DT63,DT60,DT,SKF,N/A,Daudpur Dt62B,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH340-493596        ,20190619.0,CREDIT,0,DNJSKF,Z         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,56405190,2019-06-20 09:36:19.880,,09012
1,SKINV340-311505       ,90000001370,Udoy Pharmacy,SKINV340-311505       ,20190619.0,20190619.0,15304   ,1784                    ,LOSECTIL 20MG CAP 120S                                      ,01    ,1.0,120s      ,449.77,449.77,78.26,4.5,449.77,34059,42647,DT63,DT60,DT,SKF,N/A,Daudpur Dt62B,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH340-493596        ,20190619.0,CREDIT,0,DNJSKF,Z         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,56405191,2019-06-20 09:36:19.880,,09068
1,SKINV340-311505       ,90000001370,Udoy Pharmacy,SKINV340-311505       ,20190619.0,20190619.0,15304   ,1013                    ,METCO 400MG TAB 100S                                        ,01    ,1.0,100s      ,94.45,94.45,16.434,0.94,94.45,34059,42647,DT63,DT60,DT,SKF,N/A,Daudpur Dt62B,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH340-493596        ,20190619.0,CREDIT,0,DNJSKF,Z         ,Regular Discount    ,0.99524,0,3,N/A     ,N/A     ,56405192,2019-06-20 09:36:19.880,,09004
1,SKINV340-311505       ,90000001370,Udoy Pharmacy,SKINV340-311505       ,20190619.0,20190619.0,15304   ,1266                    ,PEPTIL H SYP 100ML                                          ,01    ,4.0,100ml     ,33.73,134.92,5.869,1.35,134.92,34059,42647,DT63,DT60,DT,SKF,N/A,Daudpur Dt62B,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH340-493596        ,20190619.0,CREDIT,0,DNJSKF,Z         ,Regular Discount    ,1.00059,0,3,N/A     ,N/A     ,56405193,2019-06-20 09:36:19.880,,09001
1,SKINV340-311505       ,90000001370,Udoy Pharmacy,SKINV340-311505       ,20190619.0,20190619.0,15304   ,1642                    ,RABIFAST 20 MG TAB 70S                                      ,01    ,1.0,70s       ,262.37,262.37,45.652,2.62,262.37,34059,42647,DT63,DT60,DT,SKF,N/A,Daudpur Dt62B,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH340-493596        ,20190619.0,CREDIT,0,DNJSKF,Z         ,Regular Discount    ,0.99859,0,3,N/A     ,N/A     ,56405194,2019-06-20 09:36:19.880,,09003
1,SKINV340-311505       ,90000001370,Udoy Pharmacy,SKINV340-311505       ,20190619.0,20190619.0,15304   ,1589                    ,RUPADAY 10MG TAB 30S                                        ,01    ,1.0,30s       ,224.89,224.89,39.131,2.25,224.89,34059,42647,DT63,DT60,DT,SKF,N/A,Daudpur Dt62B,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH340-493596        ,20190619.0,CREDIT,0,DNJSKF,Z         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,56405195,2019-06-20 09:36:19.880,,09001
1,SKINV340-311505       ,90000001370,Udoy Pharmacy,SKINV340-311505       ,20190619.0,20190619.0,15304   ,1025                    ,SK MOX SUS 100ML                                            ,01    ,24.0,100ml     ,35.68,856.32,6.208,8.56,856.32,34059,42647,DT63,DT60,DT,SKF,N/A,Daudpur Dt62B,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH340-493596        ,20190619.0,CREDIT,0,DNJSKF,Z         ,Regular Discount    ,0.99963,0,3,N/A     ,N/A     ,56405196,2019-06-20 09:36:19.880,,09022
1,SKINV340-311505       ,90000001370,Udoy Pharmacy,SKINV340-311505       ,20190619.0,20190619.0,15304   ,1240                    ,XINC B SYP 100ML                                            ,01    ,6.0,100ml     ,41.23,247.38,7.17,2.47,247.38,34059,42647,DT63,DT60,DT,SKF,N/A,Daudpur Dt62B,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH340-493596        ,20190619.0,CREDIT,0,DNJSKF,Z         ,Regular Discount    ,0.99846,0,3,N/A     ,N/A     ,56405197,2019-06-20 09:36:19.880,,09017
1,SKINV340-311505       ,90000001370,Udoy Pharmacy,SKINV340-311505       ,20190619.0,20190619.0,15304   ,1424                    ,ZITHROX 20ML POWDER FOR SUSPENSION                          ,01    ,3.0,20ml      ,71.21,213.63,12.39,2.14,213.63,34059,42647,DT63,DT60,DT,SKF,N/A,Daudpur Dt62B,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH340-493596        ,20190619.0,CREDIT,0,DNJSKF,Z         ,Regular Discount    ,1.00173,0,3,N/A     ,N/A     ,56405198,2019-06-20 09:36:19.880,,09007
1,SKINV340-311750       ,34091104039,Korotoya Pharmacy,SKINV340-311750       ,20190619.0,20190619.0,15304   ,1427                    ,ZITHROX 500MG TAB 12S                                       ,01    ,10.0,12s       ,314.84,3148.4,54.782,0.0,3148.4,34059,42647,DT63,DT60,DT,SKF,N/A,Nobabgonj Dt61A,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-493840        ,20190619.0,CASH  ,0,DNJSKF,Z         ,"Bonus apply, Circula",0.0,0,3,N/A     ,N/A     ,56405199,2019-06-20 09:36:19.880,SC-2019-03-10808,09006
1,SKINV340-311750       ,34091104039,Korotoya Pharmacy,SKINV340-311750       ,20190619.0,20190619.0,15304   ,1427                    ,ZITHROX 500MG TAB 12S                                       ,00    ,1.0,12s       ,0.0,0.0,0.0,0.0,0.0,34059,42647,DT63,DT60,DT,SKF,N/A,Nobabgonj Dt61A,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-493840        ,20190619.0,CASH  ,0,DNJSKF,Z         ,"Bonus Item, Circular",,0,3,N/A     ,N/A     ,56405200,2019-06-20 09:36:19.880,SC-2019-03-10808,09006
1,SKINV340-311750       ,34091104039,Korotoya Pharmacy,SKINV340-311750       ,20190619.0,20190619.0,15304   ,1576                    ,FLUCLOXIN 500MG CAP 40S                                     ,01    ,1.0,40s       ,314.84,314.84,54.782,0.0,314.84,34059,42647,DT63,DT60,DT,SKF,N/A,Nobabgonj Dt61A,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-493840        ,20190619.0,CASH  ,0,DNJSKF,Z         ,-                   ,0.0,0,3,N/A     ,N/A     ,56405201,2019-06-20 09:36:19.880,,09012
1,SKINV340-311773       ,90000014600,Neha Pharmacy,SKINV340-311773       ,20190619.0,20190619.0,15304   ,1441                    ,PROTINEX INFUSION 500ML                                     ,01    ,8.0,1s        ,179.35,1434.8,45.65,0.0,1434.8,34059,42647,DT63,DT60,DT,SKF,N/A,Birampur Dt62A,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-493863        ,20190619.0,CREDIT,0,DNJSKF,Z         ,"Bonus apply, Circula",0.0,0,3,N/A     ,N/A     ,56405202,2019-06-20 09:36:19.880,SC-2019-06-10842,09161P
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,15664   ,1684                    ,GLIKAZID 80MG TAB 40S                                       ,01    ,1.0,40s       ,149.92,149.92,26.09,3.0,149.92,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,A         ,Regular Discount    ,2.00107,0,3,N/A     ,N/A     ,57585347,2019-06-27 02:17:47.880,,9004A
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,15664   ,1323                    ,GTN TAB 50S                                                 ,01    ,1.0,50s       ,187.41,187.41,32.61,3.75,187.41,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,A         ,Regular Discount    ,2.00096,0,3,N/A     ,N/A     ,57585348,2019-06-27 02:17:47.880,,09005
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,15664   ,1411                    ,LEVOMAX 500MG TAB 20S                                       ,01    ,1.0,20s       ,224.89,224.89,39.131,4.5,224.89,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,A         ,Regular Discount    ,2.00098,0,3,N/A     ,N/A     ,57585350,2019-06-27 02:17:47.880,,09002
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,15664   ,1078                    ,LOSECTIL 10MG CAP 48S                                       ,01    ,2.0,48s       ,71.97,143.94,12.523,2.88,143.94,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,A         ,Regular Discount    ,2.00083,0,3,N/A     ,N/A     ,57585351,2019-06-27 02:17:47.880,,09003
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,15664   ,1716                    ,LOSECTIL MUPS 20MG TAB                                      ,01    ,2.0,50s       ,262.37,524.74,45.65,10.49,524.74,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,A         ,Regular Discount    ,1.99909,0,3,N/A     ,N/A     ,57585352,2019-06-27 02:17:47.880,,09004
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,8453    ,1502                    ,LUMONA 10MG TAB 30S                                         ,01    ,2.0,30s       ,269.87,539.74,46.96,10.79,539.74,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,B         ,Regular Discount    ,1.99911,0,3,N/A     ,N/A     ,57585353,2019-06-27 02:17:47.880,,09023
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,8453    ,1448                    ,LUMONA 4MG SACHET 30S                                       ,01    ,1.0,30s       ,179.91,179.91,31.304,3.6,179.91,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,B         ,Regular Discount    ,2.001,0,3,N/A     ,N/A     ,57585354,2019-06-27 02:17:47.880,,0O903
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,15664   ,1671                    ,MIRATEN 15ML PD DROPS                                       ,01    ,6.0,15ml      ,37.48,224.88,6.52,4.5,224.88,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,A         ,Regular Discount    ,2.00107,0,3,N/A     ,N/A     ,57585355,2019-06-27 02:17:47.880,,09001
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,15664   ,1114                    ,MYCOFIN 250MG TAB 10S                                       ,01    ,1.0,10s       ,299.85,299.85,52.174,6.0,299.85,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,A         ,Regular Discount    ,2.001,0,3,N/A     ,N/A     ,57585356,2019-06-27 02:17:47.880,,09006
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,15664   ,1639                    ,OLMESTA 20MG TAB 30S                                        ,01    ,1.0,30s       ,179.91,179.91,31.304,3.6,179.91,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,A         ,Regular Discount    ,2.001,0,3,N/A     ,N/A     ,57585357,2019-06-27 02:17:47.880,,09004
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,15664   ,1507                    ,PG 50 MG CAP 30S                                            ,01    ,1.0,30s       ,314.84,314.84,54.78,6.3,314.84,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,A         ,Regular Discount    ,2.00102,0,3,N/A     ,N/A     ,57585358,2019-06-27 02:17:47.880,,0O903
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,15664   ,1231                    ,QUINOX 500 TABLET 40S                                       ,01    ,1.0,40s       ,449.78,449.78,78.262,9.0,449.78,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,A         ,Regular Discount    ,2.00098,0,3,N/A     ,N/A     ,57585359,2019-06-27 02:17:47.880,,09007
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,8453    ,1099                    ,RIDON TAB 100S                                              ,01    ,2.0,100s      ,187.41,374.82,32.609,7.5,374.82,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,B         ,Regular Discount    ,2.00096,0,3,N/A     ,N/A     ,57585360,2019-06-27 02:17:47.880,,09002
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,15664   ,1493                    ,ROXIM 200MG CAP 16S                                         ,01    ,1.0,16s       ,419.79,419.79,73.043,8.4,419.79,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,A         ,Regular Discount    ,2.001,0,3,N/A     ,N/A     ,57585361,2019-06-27 02:17:47.880,,09004
1,SKINV620-281852       ,62020001845,Joshna Medical Hall,SKINV620-281852       ,20190626.0,20190626.0,15664   ,1592                    ,ROXIM PD DROPS                                              ,01    ,3.0,15ml      ,63.72,191.16,11.087,3.82,191.16,620034,42492,MH33,MH30,MH,SKF,N/A,Shomshernogor,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH620-293052        ,20190626.0,CREDIT,0,MLVSKF,A         ,Regular Discount    ,1.99833,0,3,N/A     ,N/A     ,57585362,2019-06-27 02:17:47.880,,09005
1,SKINV510-336365       ,51052108228,Kazi Medical Hall,SKINV510-336365       ,20190620.0,20190620.0,6542    ,1749                    ,TUFNIL 200MG TAB 50S                                        ,01    ,1.0,50s       ,374.82,374.82,65.22,3.75,374.82,510053,42647,BM41,BM40,BM,SKF,N/A,Nalchira,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH510-359068        ,20190620.0,CASH  ,0,BSLSKF,B         ,Regular Discount    ,1.00048,0,3,N/A     ,N/A     ,56529764,2019-06-21 02:16:31.347,,09036
1,SKINV230-207935       ,23012113283,Bhuiya Medical hall,SKINV230-207935       ,20190620.0,20190620.0,8373    ,1087                    ,XINC SYP 100 ML                                             ,01    ,22.0,100ml     ,26.24,577.28,4.566,0.0,577.28,230016,42496,ML65,ML60,ML,SKF,N/A,Hatiya,115,Wholesaler-HQ,N/A,0,N/A       ,N/A,SKSH230-215003        ,20190620.0,CASH  ,0,NOKSKF,Z         ,"Bonus apply, Circula",0.0,0,3,N/A     ,N/A     ,56529765,2019-06-21 02:16:31.347,SC-2019-05-10834,09039
1,SKINV230-207935       ,23012113283,Bhuiya Medical hall,SKINV230-207935       ,20190620.0,20190620.0,8373    ,1087                    ,XINC SYP 100 ML                                             ,00    ,2.0,100ml     ,0.0,0.0,0.0,0.0,0.0,230016,42496,ML65,ML60,ML,SKF,N/A,Hatiya,115,Wholesaler-HQ,N/A,0,N/A       ,N/A,SKSH230-215003        ,20190620.0,CASH  ,0,NOKSKF,Z         ,"Bonus Item, Circular",,0,3,N/A     ,N/A     ,56529766,2019-06-21 02:16:31.347,SC-2019-05-10834,09039
1,SKINV230-207935       ,23012113283,Bhuiya Medical hall,SKINV230-207935       ,20190620.0,20190620.0,8373    ,1735                    ,TAMEN TURBO TAB 120S                                        ,01    ,4.0,120s      ,224.89,899.56,39.13,0.0,899.56,230016,42496,ML65,ML60,ML,SKF,N/A,Hatiya,115,Wholesaler-HQ,N/A,0,N/A       ,N/A,SKSH230-215003        ,20190620.0,CASH  ,0,NOKSKF,Z         ,"Bonus apply, Circula",0.0,0,3,N/A     ,N/A     ,56529767,2019-06-21 02:16:31.347,SC-2019-06-10843,09037
1,SKINV230-207935       ,23012113283,Bhuiya Medical hall,SKINV230-207935       ,20190620.0,20190620.0,8373    ,1273                    ,NRG 10GM PFS 20S                                            ,00    ,1.0,20s       ,0.0,0.0,0.0,0.0,0.0,230016,42496,ML65,ML60,ML,SKF,N/A,Hatiya,115,Wholesaler-HQ,N/A,0,N/A       ,N/A,SKSH230-215003        ,20190620.0,CASH  ,0,NOKSKF,Z         ,"Bonus Item, Circular",,0,3,N/A     ,N/A     ,56529768,2019-06-21 02:16:31.347,SC-2019-06-10843,A9058
1,SKINV230-207935       ,23012113283,Bhuiya Medical hall,SKINV230-207935       ,20190620.0,20190620.0,8373    ,1399                    ,TRIJECT 500MG IM ING 1S                                     ,01    ,10.0,1s        ,58.04,580.4,16.96,0.0,580.4,230016,42496,ML65,ML60,ML,SKF,N/A,Hatiya,115,Wholesaler-HQ,N/A,0,N/A       ,N/A,SKSH230-215003        ,20190620.0,CASH  ,0,NOKSKF,Z         ,Special Rate and vat,0.0,0,3,N/A     ,N/A     ,56529769,2019-06-21 02:16:31.347,,09003
1,SKINV230-207935       ,23012113283,Bhuiya Medical hall,SKINV230-207935       ,20190620.0,20190620.0,8373    ,1689                    ,ESORAL MUPS 20MG TAB 50S                                    ,01    ,1.0,20mg      ,374.82,374.82,65.22,3.75,374.82,230016,42496,ML65,ML60,ML,SKF,N/A,Hatiya,115,Wholesaler-HQ,N/A,0,N/A       ,N/A,SKSH230-215003        ,20190620.0,CASH  ,0,NOKSKF,Z         ,Regular Discount    ,1.00048,0,3,N/A     ,N/A     ,56529770,2019-06-21 02:16:31.347,,09015
1,SKINV230-207935       ,23012113283,Bhuiya Medical hall,SKINV230-207935       ,20190620.0,20190620.0,8373    ,1073                    ,NAPROX 500MG TAB 50S                                        ,01    ,2.0,50s       ,412.3,824.6,71.74,8.25,824.6,230016,42496,ML65,ML60,ML,SKF,N/A,Hatiya,115,Wholesaler-HQ,N/A,0,N/A       ,N/A,SKSH230-215003        ,20190620.0,CASH  ,0,NOKSKF,Z         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,56529771,2019-06-21 02:16:31.347,,09015
1,SKINV230-207935       ,23012113283,Bhuiya Medical hall,SKINV230-207935       ,20190620.0,20190620.0,8373    ,1266                    ,PEPTIL H SYP 100ML                                          ,01    ,10.0,100ml     ,33.73,337.3,5.869,3.37,337.3,230016,42496,ML65,ML60,ML,SKF,N/A,Hatiya,115,Wholesaler-HQ,N/A,0,N/A       ,N/A,SKSH230-215003        ,20190620.0,CASH  ,0,NOKSKF,Z         ,Regular Discount    ,0.99911,0,3,N/A     ,N/A     ,56529772,2019-06-21 02:16:31.347,,09006
1,SKINV230-207935       ,23012113283,Bhuiya Medical hall,SKINV230-207935       ,20190620.0,20190620.0,8373    ,1620                    ,VALENTY 20MG TAB 4S                                         ,01    ,1.0,4s        ,179.91,179.91,31.304,1.8,179.91,230016,42496,ML65,ML60,ML,SKF,N/A,Hatiya,115,Wholesaler-HQ,N/A,0,N/A       ,N/A,SKSH230-215003        ,20190620.0,CASH  ,0,NOKSKF,Z         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56529774,2019-06-21 02:16:31.347,,09004
1,SKINV110-666814       ,11013138166,Fiza Pharma,SKINV110-666814       ,20190620.0,20190620.0,6105    ,1518                    ,TAPENTA 100MG TAB 10S                                       ,01    ,2.0,10s       ,187.41,374.82,32.61,0.0,374.82,110013,42494,DD24,DD20,DD,SKF,N/A,Wari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-910983        ,20190620.0,CASH  ,0,MOTSKF,A         ,Declared Item       ,0.0,0,3,N/A     ,N/A     ,56529775,2019-06-21 02:16:31.347,,09015
1,SKINV110-666814       ,11013138166,Fiza Pharma,SKINV110-666814       ,20190620.0,20190620.0,6105    ,1160                    ,FEOFOL CI CAP 30S                                           ,01    ,1.0,30s       ,56.22,56.22,9.782,0.0,56.22,110013,42494,DD24,DD20,DD,SKF,N/A,Wari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-910983        ,20190620.0,CASH  ,0,MOTSKF,A         ,-                   ,0.0,0,3,N/A     ,N/A     ,56529776,2019-06-21 02:16:31.347,,09003
1,SKINV110-666814       ,11013138166,Fiza Pharma,SKINV110-666814       ,20190620.0,20190620.0,6105    ,1376                    ,LOSECTIL 20MG CAP 100S                                      ,01    ,1.0,100s      ,374.81,374.81,65.22,0.0,374.81,110013,42494,DD24,DD20,DD,SKF,N/A,Wari,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-910983        ,20190620.0,CASH  ,0,MOTSKF,A         ,-                   ,0.0,0,3,N/A     ,N/A     ,56529777,2019-06-21 02:16:31.347,,09058
